Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       1/4           boost::math::lanczos::lanczos_initializer<boost::math::lanczos::lanczos17m64, long double>::force_instantiate() [482]
-----------------------------------------------
                0.00    0.00       1/1           boost::math::lanczos::lanczos_initializer<boost::math::lanczos::lanczos17m64, long double>::init::init() [495]
[493]    0.0    0.00    0.00       1         boost::math::lanczos::lanczos17m64::g() [493]
-----------------------------------------------
                0.00    0.00       1/1           boost::math::lanczos::lanczos_initializer<boost::math::lanczos::lanczos17m64, long double>::init::init() [495]
[494]    0.0    0.00    0.00       1         long double boost::math::lanczos::lanczos17m64::lanczos_sum_expG_scaled<long double>(long double const&) [494]
                0.00    0.00      17/66          boost::integral_constant<bool, false>::operator mpl_::bool_<false> const&() const [464]
                0.00    0.00      17/66          long double boost::math::tools::make_big_value<long double>(long double, char const*, mpl_::bool_<true> const&, mpl_::bool_<false> const&) [463]
                0.00    0.00       1/4           boost::math::lanczos::lanczos_initializer<boost::math::lanczos::lanczos17m64, long double>::force_instantiate() [482]
                0.00    0.00       1/2           long double boost::math::tools::evaluate_rational<17ul, long double, unsigned long, long double>(long double const (&) [17ul], unsigned long const (&) [17ul], long double const&) [485]
-----------------------------------------------
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [488]
[495]    0.0    0.00    0.00       1         boost::math::lanczos::lanczos_initializer<boost::math::lanczos::lanczos17m64, long double>::init::init() [495]
                0.00    0.00       1/1           long double boost::math::lanczos::lanczos17m64::lanczos_sum<long double>(long double const&) [490]
                0.00    0.00       1/1           long double boost::math::lanczos::lanczos17m64::lanczos_sum_expG_scaled<long double>(long double const&) [494]
                0.00    0.00       1/1           long double boost::math::lanczos::lanczos17m64::lanczos_sum_near_1<long double>(long double const&) [491]
                0.00    0.00       1/1           long double boost::math::lanczos::lanczos17m64::lanczos_sum_near_2<long double>(long double const&) [492]
                0.00    0.00       1/1           boost::math::lanczos::lanczos17m64::g() [493]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2015 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [487] _GLOBAL__sub_I_main   [113] std::vector<double, std::allocator<double> >::begin() const [159] std::complex<double>& std::complex<double>::operator-=<double>(std::complex<double> const&)
 [488] __static_initialization_and_destruction_0(int, int) [246] std::vector<double, std::allocator<double> >::empty() const [93] std::complex<double>::operator*=(double)
 [478] std::complex<double>* rootsFinder::getLaguerre<double>(bool, boost::math::tools::polynomial<double>, std::complex<double>, int) [266] std::vector<double, std::allocator<double> >::cbegin() const [59] std::complex<double>& std::complex<double>::operator*=<double>(std::complex<double> const&)
   [4] std::complex<float>* rootsFinder::getLaguerre<float>(bool, boost::math::tools::polynomial<float>, std::complex<float>, int) [422] std::vector<double, std::allocator<double> >::capacity() const [87] std::complex<double>& std::complex<double>::operator+=<double>(std::complex<double> const&)
 [475] void rootsFinder::Print<double>(std::complex<double>*, int) [288] std::vector<double, std::allocator<double> >::max_size() const [473] std::complex<float>::imag(float)
 [476] void rootsFinder::Print<float>(std::complex<float>*, int) [226] std::vector<double, std::allocator<double> >::operator[](unsigned long) const [474] std::complex<float>::real(float)
 [479] std::complex<double>* rootsFinder::getMuller<double>(bool, boost::math::tools::polynomial<double>, std::complex<double>, std::complex<double>, std::complex<double>, int) [321] std::vector<float, std::allocator<float> >::_M_check_len(unsigned long, char const*) const [188] std::complex<float>::complex(floatcomplex )
  [20] std::complex<float>* rootsFinder::getMuller<float>(bool, boost::math::tools::polynomial<float>, std::complex<float>, std::complex<float>, std::complex<float>, int) [120] std::vector<float, std::allocator<float> >::end() const [84] std::complex<float>::complex(float, float)
